"Time Stamp",ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
6321785,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
6361782,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
6371845,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
6411865,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
6421820,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
6461791,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
6471902,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
6511912,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
6521795,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
6561800,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
6571889,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
6611881,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
6621838,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
6661808,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
6671821,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
6712012,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
6721840,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
6761816,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
6771830,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
6812004,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
6821855,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
6861826,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
6871888,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
6911971,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
6921831,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
6961836,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
6971877,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
7011913,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
7021872,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
7061841,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
7071856,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
7111965,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
7121847,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
7161851,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
7171867,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
7212003,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
7221944,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
7261859,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
7271871,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
7311983,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
7321864,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
7361869,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
7371957,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
7411951,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
7421908,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
7461879,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
7471890,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
7512002,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
7521882,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
7561887,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
7571896,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
7611994,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
7621926,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
7661892,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
7671909,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
7712098,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
7721910,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
7761903,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
7771996,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
7812041,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
7821942,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
7861911,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
7871970,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
7912093,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
7921919,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
7961923,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
7971939,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
8012028,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
8021958,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
8061929,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
8071945,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
8112053,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
8121933,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
8161938,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
8171978,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
8212059,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
8222076,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
8261944,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
8271954,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
8312069,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
8321950,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
8361957,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
8372019,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
8412067,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
8421994,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
8461965,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
8471972,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
8512086,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
8521968,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
8561974,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
8571992,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
8612056,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
8622011,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
8662011,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
8671999,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
