name,type,start_time,duration,"protected_id","data","index","checksum"
"LIN","data",1.124334187,0.000494563,,0x0000000000000085,0x0000000000000004,
"LIN","data",1.12496175,0.000494563,,0x000000000000004B,0x0000000000000005,
"LIN","data",1.125537125,0.000494563,,0x000000000000004C,0x0000000000000006,
"LIN","data",1.126112375,0.000494563,,0x000000000000004C,0x0000000000000007,
"LIN","checksum",1.126687688,0.000494562,,,,0x00000000000000F2
"LIN","header_break",1.159924687,0.000806938,,,,
"LIN","header_sync",1.16081025,0.000494563,,,,
"LIN","header_pid",1.161331125,0.000494563,0x000000000000003D,,,
"LIN","header_break",1.169911437,0.000777063,,,,
"LIN","header_sync",1.170797,0.000494563,,,,
"LIN","header_pid",1.171317875,0.000494563,0x000000000000001C,,,
"LIN","data",1.171847625,0.000494562,,0x00000000000000FE,0x0000000000000000,
"LIN","data",1.172366312,0.000494563,,0x00000000000000FC,0x0000000000000001,
"LIN","data",1.172887187,0.000494562,,0x0000000000000001,0x0000000000000002,
"LIN","data",1.173408125,0.000494563,,0x00000000000000F8,0x0000000000000003,
"LIN","data_or_checksum",1.173929063,0.000494562,,0x000000000000006D,0x0000000000000004,0x000000000000006D
"LIN","header_break",1.210044813,0.000777062,,,,
"LIN","header_sync",1.210930375,0.000494563,,,,
"LIN","header_pid",1.21145125,0.000494563,0x000000000000003D,,,
"LIN","header_break",1.219997125,0.000777125,,,,
"LIN","header_sync",1.220882688,0.000494563,,,,
"LIN","header_pid",1.221403562,0.000494563,0x000000000000000F,,,
"LIN","data",1.222039875,0.000494562,,0x0000000000000000,0x0000000000000000,
"LIN","data",1.222615187,0.000494563,,0x00000000000000CC,0x0000000000000001,
"LIN","data",1.223242813,0.000494562,,0x0000000000000007,0x0000000000000002,
"LIN","data",1.223817938,0.000494563,,0x0000000000000000,0x0000000000000003,
"LIN","data",1.224393312,0.000494563,,0x0000000000000085,0x0000000000000004,
"LIN","data",1.225073312,0.000494563,,0x000000000000004B,0x0000000000000005,
"LIN","data",1.225700938,0.000494563,,0x000000000000004C,0x0000000000000006,
"LIN","data",1.226276187,0.000494563,,0x000000000000004C,0x0000000000000007,
"LIN","checksum",1.226851625,0.000494563,,,,0x00000000000000F2
"LIN","header_break",1.25993275,0.000806938,,,,
"LIN","header_sync",1.26081825,0.000494562,,,,
"LIN","header_pid",1.261339187,0.000494563,0x000000000000003D,,,
"LIN","header_break",1.269948062,0.000777063,,,,
"LIN","header_sync",1.270833563,0.000494563,,,,
"LIN","header_pid",1.271354438,0.000494562,0x000000000000001C,,,
"LIN","data",1.271883937,0.000494563,,0x00000000000000FE,0x0000000000000000,
"LIN","data",1.272402875,0.000494563,,0x00000000000000FC,0x0000000000000001,
"LIN","data",1.27292375,0.000494563,,0x0000000000000001,0x0000000000000002,
"LIN","data",1.273444688,0.000494562,,0x00000000000000F8,0x0000000000000003,
